node,lat,lon
4518639882,-37.8074934,144.9421545
151451933,-37.8005112,144.9999631
2776561964,-37.8165366,144.9925333
664380024,-37.8209796,144.9659668
664380025,-37.8212542,144.9663599
664380027,-37.8208719,144.965918
767752593,-37.8049263,144.969378
767752596,-37.8052332,144.9693261
767752598,-37.8033526,144.9696479
767752599,-37.8040317,144.9695353
767752603,-37.8021231,144.9698599
2383215085,-37.8040396,144.9587842
2383215090,-37.8044095,144.9613396
2383215099,-37.8063542,144.9580148
2586245662,-37.8177037,144.9508124
579402276,-37.8184632,144.9746122
55900730,-37.8172842,144.9764721
60095042,-37.8192396,144.9869516
60095043,-37.8184634,144.9856392
575470188,-37.8184142,144.9739181
1889073821,-37.80892,144.98255
136510152,-37.8181136,144.9613614
767752915,-37.8030239,144.9697046
579402454,-37.8188581,144.9741129
60095204,-37.8245784,144.9887206
2266561262,-37.8118044,144.9562004
767752955,-37.8030832,144.9696944
580320051,-37.8045552,144.9160408
746912570,-37.8243631,144.9830635
746912571,-37.8243208,144.983089
746912572,-37.8242741,144.9831252
746912573,-37.8242403,144.9831735
746912574,-37.8242138,144.9832312
746912575,-37.8242,144.9832969
746912576,-37.8241947,144.98338
746912577,-37.8242053,144.9834431
746912578,-37.8241756,144.9834833
746912579,-37.8241544,144.9835369
746912580,-37.824146,144.9835879
746912581,-37.8241513,144.9836509
746912582,-37.8241693,144.9837005
746912583,-37.8241979,144.9837448
746912585,-37.8241587,144.9838507
746912587,-37.8241714,144.9839647
746912601,-37.8244341,144.9846125
746912602,-37.8244871,144.9846353
746912603,-37.8245316,144.9846407
746912608,-37.8247138,144.9847144
746912609,-37.8247614,144.9847158
4283908177,-37.8112366,145.0073593
591199154,-37.8221435,144.9567645
591199157,-37.8221048,144.9567341
60095426,-37.8246592,144.9887073
60095430,-37.8232637,144.9781981
60095429,-37.8232695,144.9783224
60095437,-37.8245444,144.9888975
723975136,-37.8107703,145.0099334
579402725,-37.8189293,144.9735523
711785484,-37.8165514,144.9458975
746912793,-37.8243408,144.985531
289602599,-37.80942,144.9518797
289602608,-37.8096265,144.9513209
746912859,-37.8246995,144.9847078
723975301,-37.8109175,145.0098691
4518640804,-37.8074198,144.9422886
4518640807,-37.8076335,144.9425383
289602744,-37.8116085,144.9482016
356449457,-37.8067564,144.9877288
6167254947,-37.8165345,144.9710393
289602822,-37.8121539,144.9488077
289602833,-37.812267,144.9503742
60095777,-37.8155017,144.9773527
289602885,-37.8120344,144.9492301
60095861,-37.817692,144.9912877
370474365,-37.8150423,144.9833949
2977758613,-37.824667,144.9887678
2977758614,-37.8247609,144.9887203
60095899,-37.8174653,144.9900787
60095900,-37.8174431,144.9898839
163642824,-37.8217802,144.9574672
3683319253,-37.8129206,144.9913125
2266562025,-37.8116542,144.9566998
2266562042,-37.8119474,144.9564969
1880686094,-37.8026378,144.9454626
6167489480,-37.8169902,144.9617896
163642967,-37.8187388,144.970932
60096109,-37.816933,144.9833196
163642990,-37.8188007,144.9721113
163643014,-37.8192211,144.9733815
60096157,-37.8181237,144.9850794
163643038,-37.8206517,144.9753299
163643050,-37.8214043,144.9759479
163643086,-37.8237924,144.978438
163643104,-37.8250933,144.9795779
163643112,-37.8267979,144.9822176
163643122,-37.8269626,144.9829125
153681683,-37.8006194,145.0102248
163643157,-37.827413,144.9852205
163643177,-37.8279536,144.9864932
60096380,-37.818893,144.9813747
287637393,-37.8013748,144.9530282
127598515,-37.8061722,144.9447485
780992436,-37.8054558,144.9522831
780992456,-37.8054394,144.9521354
387921008,-37.8214421,144.9638368
780992474,-37.8052814,144.9506528
591435935,-37.8190736,144.965235
2975268834,-37.8223835,144.9973513
2975268835,-37.8223332,144.9969724
319619070,-37.816377,145.0088781
780992532,-37.8056197,144.9537607
780992562,-37.8056041,144.95362
780992582,-37.8052912,144.9508113
580321412,-37.80555,144.9353969
580321413,-37.8053753,144.9347304
580321417,-37.8048602,144.932999
60096724,-37.8186253,144.9859203
60096725,-37.8186998,144.9858463
306905310,-37.810713,144.938994
60096788,-37.8190697,144.9854871
60096789,-37.8190949,144.986234
60096790,-37.8191322,144.9868121
331415844,-37.8223252,145.0046497
331415845,-37.8223751,145.005095
60096860,-37.8184834,144.972258
3729981790,-37.8243909,144.9829901
60096993,-37.8134507,144.9481196
136511965,-37.8181997,144.9610661
6167265864,-37.8149413,144.9680312
6167265865,-37.8173089,144.9674587
6167265866,-37.8164377,144.967108
6167265867,-37.8155582,144.9667107
6167265869,-37.8154518,144.966669
6167265876,-37.8144502,144.9662153
6167265878,-37.8134831,144.9657406
6167265879,-37.8134705,144.9657344
6167265880,-37.8134589,144.9657287
6167265881,-37.812487,144.9653
6167265882,-37.8116324,144.9649121
6167265883,-37.8115673,144.9648796
6167265884,-37.8114702,144.9648342
2936341079,-37.8184881,144.9677397
1497170573,-37.8236149,144.9902265
122749619,-37.8133627,144.9416517
163643138,-37.8272523,144.9845107
306381654,-37.8008323,144.9418537
400753521,-37.806265,144.9366029
2291073957,-37.8081719,144.9688582
2291073960,-37.8084634,144.9679881
400753574,-37.8087969,144.9362431
2291073981,-37.8105239,144.9609857
2291073982,-37.8106368,144.9605957
2291073995,-37.8121675,144.9553308
2291073996,-37.8122663,144.9549714
2291073998,-37.8123079,144.954011
2291074004,-37.8129131,144.9526887
2291074009,-37.8132051,144.9515425
4716823526,-37.8174031,144.9526115
2207974389,-37.8031013,144.9495505
2207974407,-37.8028643,144.9480984
2266563662,-37.808604,144.954759
575472740,-37.8188429,144.9810674
5221319826,-37.8183457,144.9760739
5221319827,-37.8183062,144.976571
6167266588,-37.81084,144.9645436
6167266589,-37.8106612,144.9644541
6167266590,-37.8105323,144.9643944
6167266591,-37.8104749,144.9643799
6167266593,-37.8095468,144.9639783
581764394,-37.8047702,144.9324692
6167266600,-37.8074729,144.9629786
6167266606,-37.8165078,144.9668724
6167266607,-37.8156341,144.9664522
6167266608,-37.8145284,144.9659573
6167266609,-37.8135444,144.9655326
6167266612,-37.8132847,144.9654165
6167266622,-37.8096698,144.9637071
6167266623,-37.8096281,144.9636895
6167266624,-37.8096228,144.9636872
6167266625,-37.8096043,144.9636805
6167266617,-37.8115422,144.9645867
6167266627,-37.809577,144.9636701
589759812,-37.8221859,144.9498976
6167266631,-37.8075459,144.9627241
6167266626,-37.8095947,144.9636776
6167266632,-37.8074457,144.9626764
6167266635,-37.8070748,144.962652
6167266636,-37.8070349,144.9626583
6167266637,-37.8070125,144.9626663
6167266640,-37.8076419,144.9627683
6167266641,-37.8076044,144.9628968
6167266644,-37.8085511,144.9632138
6167266639,-37.8067184,144.9627129
6167266647,-37.8095522,144.9645624
6167266648,-37.8095148,144.9645449
387908963,-37.8215079,144.9636112
2473002363,-37.8042179,145.0025721
2473002365,-37.8042115,145.002375
2473002367,-37.8041871,145.0022771
2473002369,-37.8041384,145.0021403
2473002371,-37.8041839,145.0028001
589759919,-37.8218293,144.9522232
296027574,-37.8122757,144.9447004
711787999,-37.8178778,144.9467021
711788005,-37.8178873,144.9466472
296027679,-37.8112753,144.9471699
579405400,-37.8206485,144.9589885
581764827,-37.8048323,144.9327615
5636163336,-37.8166,145.0056126
5636163337,-37.8165571,145.0057577
709953306,-37.8124537,144.936279
1985546061,-37.8033228,144.9650493
938149791,-37.8007919,144.9701024
363399099,-37.7992141,144.9622938
702351318,-37.804982,144.9365972
493051334,-37.8071804,144.996243
702351342,-37.8046728,144.9365014
554240021,-37.8206326,144.9484857
554240022,-37.8207512,144.9485816
356452387,-37.8052631,144.9863214
363399252,-37.7992426,144.9625463
581765225,-37.8058417,144.9364965
2358053032,-37.812075,144.9885087
2358053047,-37.8121107,144.9886884
420022666,-37.8115122,144.9964897
420022667,-37.8122487,145.0003405
417270188,-37.809813,144.9888787
4283908894,-37.8125122,144.974308
417270193,-37.8108905,144.9886992
667224586,-37.8139087,144.9551027
702351899,-37.8053403,144.9370329
3804564092,-37.8219641,144.9922933
3804564096,-37.8205164,144.9942283
3804564118,-37.8180035,144.9941103
385026714,-37.8017509,144.9950977
2358053593,-37.8143653,144.9882986
2358053626,-37.8142508,144.9861537
1833110269,-37.8180945,144.9650143
1833110273,-37.8169759,144.9693762
1833110274,-37.8191333,144.9614422
1833110277,-37.8195447,144.9599034
1833110279,-37.8178063,144.9660039
1833110319,-37.8070269,144.9659203
356453177,-37.8055859,144.9862639
136514376,-37.8187309,144.961279
581765998,-37.8058839,144.9372744
247532480,-37.8175381,144.9499713
291965894,-37.8253428,144.9570314
363400139,-37.799501,144.9624976
363400141,-37.7995463,144.9628445
363400142,-37.8000063,144.962762
2172718107,-37.8091315,144.9320819
589499478,-37.819881,144.9612829
589499480,-37.8198164,144.9612635
589499483,-37.8194672,144.9610029
306383987,-37.7992825,144.9367692
579407019,-37.819903,144.9600059
356453558,-37.8061413,144.9861693
780995790,-37.8029991,144.9495479
3419344109,-37.8084457,144.9767849
289607026,-37.8135733,144.9502382
363400584,-37.7992159,144.9620989
579407285,-37.822002,144.9686698
579407287,-37.822033,144.968563
6207245783,-37.8094804,144.9744559
6207245784,-37.8093554,144.9744788
702352971,-37.8071248,144.94409
702352972,-37.807175,144.9442171
363400852,-37.7994124,144.9620601
363400855,-37.799787,144.9621041
55905953,-37.8206475,144.9539668
589500304,-37.8202279,144.9574109
331419539,-37.8223225,145.0001699
2672365492,-37.8095431,145.0014003
2672365503,-37.8092645,145.0014454
746917827,-37.824387,144.982992
746917828,-37.8243871,144.9830569
291966932,-37.8006506,144.9743254
291966939,-37.8000371,144.9744259
291966940,-37.801308,144.9742145
746917852,-37.8245703,144.9846872
746917853,-37.8245566,144.984639
36824713,-37.8252827,144.9480362
746912584,-37.8241714,144.9837984
746917965,-37.8246995,144.9847221
746917966,-37.8245586,144.984718
746917968,-37.8245586,144.984761
746912586,-37.8241555,144.9839057
746917972,-37.8245586,144.9848092
746912588,-37.8241958,144.9840063
746912589,-37.8242254,144.9840358
746912590,-37.8242064,144.9840935
2177831012,-37.8236353,144.9821426
746917991,-37.8245576,144.9848589
331419757,-37.8214346,144.9986672
746912593,-37.8242297,144.9842558
2177831028,-37.8234082,144.9814655
746912594,-37.8242614,144.984296
746912595,-37.8242964,144.9843242
746912596,-37.8243049,144.9844019
746912597,-37.824325,144.9844744
746912598,-37.8243547,144.9845334
746912600,-37.8243928,144.9845817
579408070,-37.8219224,144.9685203
589500754,-37.8203996,144.9573989
163648002,-37.8202136,144.9601579
589501040,-37.8204541,144.9574207
702354049,-37.8057852,144.942916
501027460,-37.803208,144.9738755
702354055,-37.8058003,144.9430641
501027465,-37.8049698,144.9736071
501027469,-37.8055332,144.9735098
579408534,-37.8213108,144.9688757
579408548,-37.8210611,144.9687644
579408576,-37.8202103,144.9684007
174789329,-37.8146088,144.9656739
588190422,-37.8151832,144.9713804
1463620356,-37.8167041,145.007284
1463620359,-37.8183131,144.9969154
1463620369,-37.8177322,144.9918048
1463620380,-37.8166139,145.0057327
1463620385,-37.8181699,144.9954372
1463620399,-37.8170017,145.0049113
1463620411,-37.8144638,145.007796
1463620424,-37.8166264,145.0073186
1463620428,-37.8167483,145.0074769
1463620436,-37.8188972,145.0023333
2296976215,-37.8050873,144.959954
1463620444,-37.8180792,144.9946677
1463620453,-37.8186647,145.0003489
2189497200,-37.8112983,144.9729731
2189497210,-37.8114292,144.9730322
2189497215,-37.8102793,144.9728777
1463620472,-37.8179454,144.9934471
2189497217,-37.8110323,144.9728563
251859846,-37.8079972,144.9687948
2189497233,-37.8109295,144.9728153
2189497243,-37.8103178,144.9727405
1463620508,-37.8180527,144.9946725
1463620505,-37.8176913,145.0071899
1463620523,-37.8177779,145.0071761
1463620525,-37.8164772,145.0042998
1463620529,-37.8166314,145.0073694
1463620537,-37.8172475,145.0072642
1463620549,-37.8167058,145.0073651
589763533,-37.8220005,144.9507435
702354384,-37.8079515,144.9459438
702354385,-37.8080089,144.9460714
1463620564,-37.8174842,145.0054383
1463620569,-37.818737,145.0007742
1463620571,-37.8187805,145.0007666
589763571,-37.8218259,144.9516054
589763616,-37.821859,144.9521992
1463620639,-37.8167163,145.0071935
1463620667,-37.8180982,144.9951106
1463620697,-37.8175319,145.005706
1463620717,-37.8163859,145.0042932
1463620719,-37.8173465,145.0054973
1463620721,-37.8165198,145.0049966
1463620725,-37.819053,145.0037757
1463620734,-37.8178978,144.9929822
5422257280,-37.8005354,144.9587012
5422257281,-37.8005431,144.9587703
1463620735,-37.8187351,145.0003355
1463620745,-37.8167792,145.0055926
1463620750,-37.8188693,145.0023381
1463620754,-37.8189265,145.002589
1463620781,-37.8144517,145.0076823
1463620794,-37.8166074,145.0056193
1463620798,-37.8164586,145.0041641
1463620800,-37.8187094,145.0007791
1463620801,-37.8165173,145.0056336
1463620809,-37.8159842,145.0003513
1463620807,-37.8166296,145.0056871
1463620819,-37.8170694,145.0055438
417273054,-37.8092623,144.9838244
1463620837,-37.8188237,145.0023458
1463620841,-37.8167697,145.0071835
1463620845,-37.816861,145.0081355
733678621,-37.8238484,144.9825189
1463620853,-37.8190211,145.003764
1463620855,-37.8190269,145.0038187
589763842,-37.8221843,144.947702
1463620868,-37.8160947,145.0013127
1463620869,-37.8186616,145.0007874
1463620894,-37.8188968,145.0017678
1463620895,-37.8177512,145.0054342
1463620907,-37.816794,145.0074701
1463620910,-37.8176225,145.005412
1463620911,-37.818898,145.0025945
1463620925,-37.8177582,145.006987
1463620935,-37.8163839,145.0041885
1463620938,-37.8191691,145.005214
1463620940,-37.8165434,145.0057526
3313046869,-37.8171138,144.9534699
3313046870,-37.8190538,144.953948
1463620947,-37.8185597,144.9991723
1463620953,-37.8186231,145.0003569
1463620950,-37.8188131,145.0017824
1463620952,-37.8192177,145.0056829
1463620954,-37.8176326,145.0054969
1463620974,-37.8166992,145.0072971
1463620982,-37.8162228,145.0074469
1463620986,-37.8188428,145.0017772
589501821,-37.8204544,144.9577736
589501824,-37.8203771,144.9577362
1463620992,-37.8161646,145.0019676
589501836,-37.8203042,144.9573618
2185303481,-37.8001459,144.9625522
2185303492,-37.8101204,144.953732
2185303494,-37.8103422,144.9550359
1985549817,-37.802031,144.9666456
1985549818,-37.8010827,144.966807
1985549819,-37.8007669,144.9668691
1985549820,-37.8035818,144.9663715
1985549821,-37.8021603,144.9666228
1985549832,-37.8034761,144.9663902
1985549834,-37.8049263,144.9661339
1985549836,-37.8048339,144.9661502
1985549838,-37.8043596,144.9662341
628823578,-37.8040088,144.9764088
137172657,-37.8042506,144.957403
137172748,-37.8049481,144.9562368
2562266904,-37.8218892,144.9540841
331421479,-37.8229312,144.990356
777721749,-37.8058236,144.9550756
777721760,-37.8057967,144.9550782
777721819,-37.8057665,144.9550834
777721838,-37.8057283,144.9550903
331421735,-37.8228554,144.9897726
496572527,-37.8005312,145.0138431
496572534,-37.799773,145.0123966
496572549,-37.8006664,145.010299
3729987756,-37.8216861,144.9898245
301537530,-37.8192943,144.9458405
301537532,-37.8193576,144.9452144
301537533,-37.8194644,144.9452532
301537534,-37.8200831,144.9453992
301537535,-37.8196604,144.9445767
301537539,-37.8197578,144.944234
301537541,-37.821006,144.9442801
301537542,-37.8198872,144.9437787
301537545,-37.8201771,144.9427589
301537546,-37.820077,144.9427141
583473687,-37.8054782,144.9975185
477305501,-37.8004188,145.0100791
247012040,-37.8116355,144.968241
3589872333,-37.8112338,144.9276275
247012058,-37.8115712,144.9684629
26680057,-37.8112053,144.940065
26680059,-37.8115894,144.9407833
1985551132,-37.8049418,144.9662782
579410717,-37.821937,144.9683219
3788315450,-37.8201996,144.9601631
3788315451,-37.820045,144.9611555
3788315452,-37.8202153,144.9602068
814816061,-37.8153678,144.975339
814816065,-37.8152942,144.9751559
4028046140,-37.811866,145.0130405
4297530195,-37.8003467,144.9781135
4297530197,-37.8015939,144.977902
4297530201,-37.8023255,144.9777778
4297530202,-37.8023292,144.9778124
4297530203,-37.8054059,144.9744655
4297530204,-37.8055827,144.9761361
4297530207,-37.8056943,144.9772061
4297530208,-37.8056962,144.9772251
4297530209,-37.8056978,144.9772408
4297530210,-37.8057097,144.9772035
4297530211,-37.8057133,144.9772381
4297530213,-37.8057241,144.9772011
4297530214,-37.805726,144.9772199
4297530218,-37.8059722,144.9794514
4297530224,-37.8062675,144.9830142
4297530227,-37.8063423,144.982857
4297530226,-37.8063106,144.9824031
448076959,-37.7998806,144.9729288
448076960,-37.799995,144.9740232
448076961,-37.80061,144.9739192
1865096363,-37.8052589,144.9692308
247012597,-37.8115093,144.9686768
331416637,-37.8215393,145.007936
598154601,-37.8175628,144.9673906
1833115014,-37.8076815,144.9544519
2174950791,-37.8161002,144.9528211
2174950792,-37.8191541,144.9541094
2174950793,-37.8190226,144.9540493
2174950796,-37.816084,144.9528785
1833115018,-37.8077923,144.9545028
589766049,-37.8221771,144.9477447
2174950855,-37.8171439,144.9533633
2174950856,-37.8171865,144.9532135
801840602,-37.8063045,144.9496603
3804569171,-37.8202705,144.9896737
3804569172,-37.8202297,144.9894253
553459306,-37.8223305,144.9469952
364846732,-37.8060498,144.9800541
260906765,-37.8233952,145.0122796
260906776,-37.8230452,145.012743
260906780,-37.8200416,145.0132257
260906785,-37.8233122,145.011886
260906800,-37.8226746,145.0120678
260906805,-37.8219931,145.0121695
781082264,-37.8231854,145.0139793
260906811,-37.8213165,145.0122742
260906816,-37.8206326,145.0123851
260906820,-37.8231778,145.0138494
260906825,-37.8210515,145.0130839
301539191,-37.8224476,144.9559545
579411832,-37.8222965,144.9679305
301539192,-37.8216065,144.9577757
2279153639,-37.8123412,144.9734482
2279153644,-37.8128105,144.9736625
2279153657,-37.8126386,144.9735827
746921973,-37.824085,144.9850699
746921984,-37.8238646,144.9826675
1833115722,-37.8219372,144.9520932
1833115725,-37.8217763,144.9519159
174792823,-37.8147307,144.9652522
30220444,-37.8072639,144.968907
30220445,-37.8096216,144.9914506
746922193,-37.8237935,144.9826824
260907218,-37.8236272,145.0075634
260907223,-37.823749,145.0088206
260907242,-37.8224327,145.0077752
260907252,-37.8238164,145.0094445
746922230,-37.8239578,144.9826474
457777462,-37.8243216,144.9515999
2339053897,-37.8194528,144.9610643
260907394,-37.8235237,145.0122023
260907398,-37.8240632,145.0121007
260907401,-37.8249302,145.0119503
30220684,-37.8090334,144.985669
30220690,-37.8246023,144.9888876
30220702,-37.8087173,144.9826053
588194210,-37.8146322,144.9725908
660546014,-37.811785,144.9887435
588194334,-37.8145907,144.9718229
588194357,-37.8136955,144.9731067
3938525751,-37.8212793,144.966936
5002595019,-37.8122698,144.9524175
5648622173,-37.8002642,144.9635872
448078442,-37.799876,144.984555
4735836846,-37.803762,144.9497989
4735836857,-37.8035155,144.9498144
4735836858,-37.8034867,144.9498193
4735836881,-37.803498,144.949693
4735836882,-37.803927,144.9496198
4735836883,-37.8039603,144.9499152
598155989,-37.8179065,144.9677541
35726391,-37.8094204,144.9316707
2798330940,-37.8176728,144.969795
598156479,-37.8185887,144.968064
2700682439,-37.823317,144.976448
2700682440,-37.8236668,144.9770017
2700682443,-37.8232981,144.9763712
363406542,-37.8000728,144.963406
2700682442,-37.8233794,144.9766338
2700682445,-37.8241121,144.9771169
598156578,-37.818639,144.9678869
283059741,-37.8002341,144.9970068
4520380528,-37.8156402,144.958311
591341189,-37.821204,144.9581619
581772949,-37.8094123,144.9430572
247277261,-37.8041956,144.9569304
30286987,-37.8095985,144.9345653
385165474,-37.8002207,144.9820441
1833117901,-37.8037919,144.9602993
746924351,-37.8239805,144.9827276
746924352,-37.8239685,144.9827317
331164104,-37.8002505,144.9700839
163654119,-37.8197635,144.9743772
1713449449,-37.8104509,144.9834662
1713449450,-37.8107518,144.986085
1713449451,-37.8110617,144.9888658
1713449452,-37.8111407,144.9911699
1713449453,-37.8112693,144.9909981
163654141,-37.8256656,144.9800894
746924542,-37.8239391,144.9825012
163654164,-37.8260818,144.9806708
163654180,-37.8271104,144.9836705
5587544638,-37.8191726,144.9651628
385165916,-37.800743,144.9844788
25635442,-37.8044268,144.9864613
25635443,-37.8047948,144.9902454
2314545794,-37.8045461,144.9876882
746924716,-37.824258,144.9850357
746924730,-37.8241367,144.9848488
746924731,-37.824062,144.9848639
2020813831,-37.8139932,144.9601685
2020813837,-37.8159014,144.9612113
2020813843,-37.8149716,144.9606149
2020813849,-37.8130167,144.9598849
2020813855,-37.8119746,144.9594259
2020813858,-37.8149294,144.9607603
2020813862,-37.8115241,144.9592206
2020813869,-37.8129615,144.9597068
2020813871,-37.8130553,144.9597517
2020813873,-37.8093125,144.9581717
2020813875,-37.8129222,144.9598423
2020813891,-37.8159398,144.9610629
2020813895,-37.8126793,144.9595761
1449316657,-37.8174962,144.9900733
1449316659,-37.817473,144.9904157
1449316667,-37.8174147,144.9900874
1838361782,-37.8164706,144.966998
1838361784,-37.8114301,144.9647417
1838361787,-37.8115874,144.9648105
1838361788,-37.8125052,144.9652372
1838361789,-37.8114892,144.9647681
1132014788,-37.8170901,144.945844
1838361797,-37.8116108,144.9647297
301542599,-37.8221386,144.9498655
301542605,-37.8218713,144.9506416
1838361805,-37.8136041,144.9657232
588197075,-37.8121458,144.9739079
1132014804,-37.8151782,144.9450536
301542621,-37.8184468,144.9487972
1838361821,-37.8144776,144.9661276
1132014819,-37.8178984,144.9462477
1132014823,-37.8150746,144.9451143
1132014824,-37.8179198,144.9461738
1132014844,-37.8151352,144.9450883
588197119,-37.8121506,144.9738918
1132014848,-37.8179297,144.9461397
588197121,-37.8120674,144.9739267
588197120,-37.8120859,144.9738603
588197122,-37.8121326,144.9739582
1132014861,-37.8151848,144.9450163
588197147,-37.8121156,144.9737584
588197148,-37.8120939,144.9738315
588197149,-37.812159,144.973863
588197151,-37.8121405,144.9738872
588197150,-37.8121813,144.9737879
1132014900,-37.8151717,144.9450809
4698484052,-37.8027369,145.0021591
4698484053,-37.8028881,145.0029594
588197212,-37.8121119,144.9739817
588197217,-37.812169,144.9737831
4698484073,-37.802619,145.0018079
368389510,-37.8013908,144.9706123
368389512,-37.8010284,144.97023
588197261,-37.8120918,144.973973
588197262,-37.8121189,144.9738772
588197264,-37.8121475,144.9737734
2365009329,-37.8028382,144.9481035
588197310,-37.8121265,144.9737639
588197315,-37.8120706,144.9739636
588197312,-37.8120981,144.9738677
33238476,-37.8043557,144.961707
33238480,-37.800251,144.9624289
33238508,-37.8009468,144.9685286
33238509,-37.8009255,144.9683292
3895976703,-37.8092777,144.9291463
368389680,-37.8031679,144.9734487
581775051,-37.8090298,144.9369002
581775087,-37.8089494,144.936611
370749206,-37.8149894,144.9828729
591212312,-37.822644,144.9555467
370749246,-37.8137898,144.9830735
370749268,-37.8127247,144.9832618
6097153881,-37.8027583,145.0024573
370749284,-37.8115651,144.9834455
370749292,-37.8104701,144.9836307
368390007,-37.8019853,144.9713861
1241460740,-37.8110272,144.9900001
368390158,-37.8023647,144.9718769
174796824,-37.8147543,144.9651706
2200514710,-37.805365,144.9735373
2200514713,-37.8053448,144.9737165
3204395235,-37.8068821,144.9491307
3204395236,-37.8070104,144.9489637
3204395237,-37.8069403,144.9488771
4976357659,-37.8140404,144.9676254
4740821316,-37.8034706,144.9497766
4460254039,-37.7996437,144.9549902
233255248,-37.8003059,144.9828231
277164375,-37.8231489,144.9765051
233255272,-37.8001778,144.9816496
781005197,-37.8054246,144.9521368
233255310,-37.8008493,144.980357
370749847,-37.8130736,144.9858413
370749848,-37.8118431,144.9861062
370749842,-37.8140732,144.9857293
370749868,-37.8107698,144.9862384
370749976,-37.8152196,144.9854918
628175395,-37.8130318,144.9485519
247018024,-37.8113862,144.969102
247018054,-37.8111952,144.9697619
781005396,-37.8055008,144.9522729
247018102,-37.8107093,144.9690067
5646660249,-37.7995127,144.9628862
5646660250,-37.799561,144.9636652
103101100,-37.8197727,144.961449
2975544023,-37.8114554,144.9911237
2975544030,-37.8117298,144.9910722
1833120502,-37.799637,144.9551567
1833120506,-37.7997405,144.9550185
1833120507,-37.7997046,144.9550666
1833120509,-37.7996836,144.9550948
1833120520,-37.799593,144.9552155
1833120524,-37.7997915,144.9549504
588198714,-37.8122401,144.9736344
588198715,-37.8121744,144.9738623
588198725,-37.8120579,144.9739576
370750290,-37.8140369,144.9854805
370750302,-37.8142312,144.9856734
370750304,-37.8140393,144.9856987
370750312,-37.813925,144.9830509
370750315,-37.8141757,144.9854437
628175729,-37.8127759,144.9483624
370750323,-37.8142076,144.9857075
588198775,-37.8122989,144.9736625
370750324,-37.8145097,144.9882537
3130995622,-37.8119227,145.009993
49492943,-37.8208575,144.9616783
49492954,-37.8196559,144.9686385
370750443,-37.8144937,144.9882813
373634031,-37.8231612,144.9517464
4740822024,-37.8034692,144.9497639
4740822045,-37.8039285,144.9496288
4740822049,-37.8038748,144.9496453
4740822053,-37.8037629,144.9498081
4740822057,-37.8035236,144.9498862
4740822058,-37.803592,144.9498747
4740822067,-37.8036139,144.9496916
4740822068,-37.8035731,144.9497003
370750526,-37.8132769,144.9882693
301544524,-37.8182698,144.949383
301544528,-37.821293,144.9517962
301544535,-37.8197253,144.9514006
301544536,-37.8199086,144.9507783
581776477,-37.8091367,144.9372571
301544549,-37.8206792,144.9485253
387921006,-37.8205952,144.9635094
387921005,-37.8211033,144.9637063
387921009,-37.8207161,144.9630537
301544568,-37.8212868,144.9492181
581776547,-37.8097355,144.9432826
581776548,-37.8099611,144.9434931
6167278773,-37.8129349,144.9526978
6167278774,-37.8122844,144.9549798
6167278778,-37.8130247,144.9521634
370750696,-37.8133565,144.9883098
370750698,-37.8133648,144.9884655
370750701,-37.8132415,144.9884726
370750708,-37.8132289,144.9883151
781137142,-37.8030948,144.9494928
370750714,-37.8122486,144.9884905
247018750,-37.8114445,144.9689005
247018765,-37.8114822,144.9687706
2304718102,-37.8164523,144.949172
2304718104,-37.8145912,144.9469568
2304718106,-37.8146513,144.9467566
370750748,-37.812085,144.9884869
370750746,-37.8120936,144.9886721
370750747,-37.8122489,144.9886568
34157905,-37.8072432,144.9687506
1985557912,-37.8117833,144.967729
1985557921,-37.8157232,144.9695426
1985557927,-37.8108636,144.9673056
1985557929,-37.8150991,144.9692554
1985557931,-37.8137458,144.9686324
1985557933,-37.8131548,144.9683603
1985557935,-37.81352,144.9685284
1985557938,-37.8166527,144.9699706
1985557960,-37.8070101,144.9657635
1833121231,-37.8008878,144.9491954
2936354302,-37.8025726,144.9923104
370750977,-37.8119739,144.986043
370750991,-37.8122053,144.9884496
370751058,-37.8110414,144.9886748
5827671676,-37.8164925,144.9669257
3419354750,-37.8093671,144.9719597
3419354751,-37.8093322,144.9731214
3419354758,-37.8095112,144.9721459
3419354761,-37.8092574,144.9721461
3419354762,-37.8093928,144.9723086
137180950,-37.8031344,144.9619252
6167279389,-37.8125391,144.954121
387266338,-37.8093099,144.9526406
387266341,-37.8095974,144.9535538
6167279401,-37.8101985,144.9615172
6167279409,-37.8101116,144.9621865
6167279410,-37.8101334,144.9621113
6167279408,-37.8104104,144.9611582
387266357,-37.8103955,144.9556369
6167279418,-37.811963,144.9558165
301545277,-37.8159285,144.9381575
387266370,-37.8102911,144.9530923
387266371,-37.8118083,144.9557773
387266384,-37.8112275,144.9539821
137181013,-37.8015885,144.9621937
387266428,-37.8097499,144.954152
387266443,-37.8113027,144.9546005
387266445,-37.8113891,144.9534946
387266446,-37.8113629,144.9535902
387266447,-37.8103235,144.9530079
628176794,-37.8125778,144.948231
137181091,-37.8027007,144.9650326
781006787,-37.8029968,144.9494294
137181126,-37.8018767,144.9651718
370751497,-37.8129752,144.9856429
370751499,-37.813012,144.9859131
137181198,-37.8005889,144.9653899
370751503,-37.8129413,144.9858829
331167815,-37.8002121,144.9731023
257505351,-37.7995345,144.9630705
257505381,-37.7989401,144.9629875
257505382,-37.7989584,144.9631716
370751614,-37.8117971,144.9860742
